Id;Title;Year;Budget;UnivName;UnivZIP;State
1601372;DISSERTATION RESEARCH: Metatranscriptomics links phenology with community dynamics and ecosystem function in wood decay fungi;2016;19811.0;George Washington University;200522000;DC
1601375;Independent Learner Energy Education Design project;2016;618881.0;Lane Community College;974050640;OR
1601377;DISSERTATION RESEARCH: Experimental miniaturization of guppy offspring;2016;17197.0;Brown University;029129002;RI
1601385;PFI:AIR - TT: Continuous Urine Assay Instrumentation for Monitoring Kidney Function;2016;200000.0;Pennsylvania State Univ University Park;168027000;PA
1601386;DISSERTATION RESEARCH: Hormonal Regulation of Feather Color Development and Variation across Populations;2016;14280.0;Indiana University;474013654;IN
1601389;DISSERTATION RESEARCH: Speciation, niche divergence, and character displacement at multiple scales in Lasiopogon robber flies (Diptera: Asilidae);2016;20040.0;University of Michigan Ann Arbor;481091274;MI
1601393;Collaborative Research: Digitization TCN: The Mid-Atlantic Megalopolis: Achieving a greater scientific understanding of our urban world;2016;72716.0;Delaware State University;199012277;DE
1601396;DISSERTATION RESEARCH:   The role of Maternal Hormones in Programming Offspring Aggression;2016;18719.0;University of Georgia Research Foundation Inc;306021589;GA
1601397;Strengthening Farms and the Rural Economy through Agricultural Mechanics;2016;198671.0;Snow College;846271550;UT
1601398;Concrete Arithmetic Applications of Analytic Number Theory;2016;127374.0;Tufts University;021555807;MA
1601400;DISSERTATION RESEARCH: The Role of Early Environment in the Development of a Lifelong Mate Choice Signal: Melanin- Based Color in Barn Swallows;2016;19901.0;University of Colorado at Boulder;803031058;CO
1601401;Fostering Student Success in Cybersecurity and Information Assurance;2016;770000.0;CUNY Borough of Manhattan Community College;100071079;NY
1601402;Dissertation Research: Detecting introgression in the presence of incomplete lineage sorting: phylogenomics and hybridization in Chylismia (Onagraceae);2016;20410.0;University of California-Berkeley;947045940;CA
1601403;Broadening Education, Access, and Momentum (BEAM) in Energy Management and Controls Technology;2016;900000.0;Valencia Community College;328023028;FL
1601404;Collaborative Research: Enhancing Hands-on Interactive Learning in Process Technology Programs with New Low-Cost Miniature Industrial Equipment;2016;137241.0;Washington State University;991641060;WA
1601406;Representation Theory of Groups and Applications;2016;152854.0;Cornell University;148502820;NY
1601407;Analytic Theory of L-functions;2016;101980.0;American Institute of Mathematics;951121006;CA
1601408;DISSERTATION RESEARCH: Interactions among nitrogen and phosphorus through plant-microbial mutualisms in tropical rain forests;2016;18850.0;University of Montana;598120001;MT
1601418;DISSERTATION RESEARCH: Carbon allocation strategies in understory native and invasive woody plants;2016;12105.0;Syracuse University;132441200;NY
1601423;Collaborative Research: Enhancing Hands-on Interactive Learning in Process Technology Programs with New Low-Cost Miniature Industrial Equipment;2016;62755.0;University of Alaska Anchorage Campus;995084614;AK
1601425;Dissertation Research: Cooperation and the Covariance between Genetic Monogamy and Limited Dispersal;2016;18980.0;University of Kentucky Research Foundation;405260001;KY
1601429;Collaborative Research: Digitization TCN: The Mid-Atlantic Megalopolis: Achieving a greater scientific understanding of our urban world;2016;102822.0;University of Maryland College Park;207425141;MD
1601430;DISSERTATION RESEARCH: Weedy Brassica rapa in Mexico: a unique study system to investigate potential ongoing "redomestication" of a feral crop;2016;19862.0;University of Wisconsin-Madison;537151218;WI
1601433;DISSERTATION RESEARCH: Integrative Taxonomy and Species Delimitation of Hakes (Merluccius, Merlucciidae);2016;18685.0;College of William & Mary Virginia Institute of Marine Science;230621346;VA
1601438;Quantum Invariants, Enhanced Moduli, and Integrable Systems;2016;121397.0;University of Pennsylvania;191046205;PA
1601440;Developing a 21st Century Training Program in the Florida Keys for Renewable Alternative Energy Technology: Wind, Solar and Tidal Power;2016;894321.0;Florida Keys Community College;330404315;FL
1601442;Engineering Technology Instrumentation Project;2016;199530.0;Galveston College;775507447;TX
1601443;Digitization TCN: Collaborative Research: Lepidoptera of North America Network: Documenting Diversity in the Largest Clade of Herbivores;2016;232511.0;University of California-Davis;956186134;CA
1601448;DISSERTATION RESEARCH: Does Transgressive Segregation in Physiological Niche Explain the Rapid Spread of Invasive Genes into a Native Population;2016;18493.0;University of Tennessee Knoxville;379960003;TN
1601450;The Nanotechnology Applications and Career Knowledge (NACK) Support Center;2016;1600000.0;Pennsylvania State Univ University Park;168027000;PA
1601452;National Center for Supply Chain Automation;2016;3999495.0;Riverside Community College District/Norco Campus;928602600;CA
1601454;Learning Program for Cobots in Advanced Manufacturing Systems;2016;309206.0;Oakland Community College;483042223;MI
1601455;DISSERTATION RESEARCH: Does Hormone Provisioning Link Maternal Social Environment and Offspring Phenotype?;2016;15979.0;University of Michigan Ann Arbor;481091274;MI
1601456;Preventing "Digital Dust": Supporting the Creation and Dissemination of High-Quality Videos for Advanced Technological Education;2016;828232.0;Pellet Productions, Inc.;018672959;MA
1601461;Digitization TCN: Collaborative Research: Lepidoptera of North America Network: Documenting Diversity in the Largest Clade of Herbivores;2016;97048.0;University of Minnesota-Twin Cities;554552070;MN
1601470;DISSERTATION RESEARCH: Estimating the genetic and demographic response of an amphibian metapopulation to global climate change;2016;18946.0;University of Kentucky Research Foundation;405260001;KY
1601473;Precision Agriculture Curriculum Enhancement;2016;197505.0;Parkland College;618211899;IL
1601475;Topics in Applied Nonlinear Analysis: Recent Advances and New Trends;2016;31600.0;Carnegie-Mellon University;152133815;PA
1601477;DISSERTATION RESEARCH: Molecular basis of hummingbird distributions in the high Andes;2016;20524.0;SUNY at Stony Brook;117940001;NY
1601479;DISSERTATION RESEARCH: How do plant genetics, soil microbes and the environment determine plant and soil function across global change gradients?;2016;19630.0;University of Tennessee Knoxville;379960003;TN
1601485;DISSERTATION RESEARCH: Linking genes to cues: How molecular mechanisms explain individual variation of adaptive plasticity to an environmental cue;2016;15000.0;Clemson University;296340001;SC
1601487;Comprehensive Integration of Advanced Manufacturing Competencies throughout an Associates Degree and a Stackable Certificate Curricula;2016;768272.0;Rowan College of Burlington County;080681599;NJ
1601493;DISSERTATION RESEARCH: The Mechanisms and Evolution of Social Recognition in Rocket Frogs;2016;19760.0;University of Minnesota-Twin Cities;554552070;MN
1601502;DISSERTATION RESEARCH: Hybridization and polyploidy as drivers of species diversification and niche evolution during rapid radiations;2016;18526.0;University of Vermont & State Agricultural College;054050160;VT
1601503;Collaborative Research: Digitization TCN: The Mid-Atlantic Megalopolis: Achieving a greater scientific understanding of our urban world;2016;626928.0;Academy of Natural Sciences Philadelphia;191031195;PA
1601504;DISSERTATION RESEARCH: Systematics, host-specificity, and genome evolution of holoparasitic plants: A case study in Orobanche (Orobanchaceae);2016;20344.0;University of California-Berkeley;947045940;CA
1601508;DISSERTATION RESEARCH:   The Effect of Plant Dispersal on Ecosystem Function;2016;16361.0;Syracuse University;132441200;NY
1601509;DISSERTATION RESEARCH: Gastropod shells: A window into the developmental origins of diversity;2016;11897.0;University of Chicago;606375418;IL
1601512;Precision Technologies: Intergrating Agriculture and Geo-Sciences;2016;402378.0;Clark State Community College;455054749;OH
1601515;DISSERTATION RESEARCH: A Phylogenetic Context for the extent of Genomic Introgression between Spotted and Barred Owls;2016;20410.0;University of California-Berkeley;947045940;CA
1601516;DISSERTATION RESEARCH: The interaction of environmental context and host attributes in driving parasitism;2016;16380.0;University of Wisconsin-Madison;537151218;WI
1601520;DISSERTATION RESEARCH: Migration-selection balance in the evolution of insecticide resistance in Aedes aegypti;2016;16367.0;Emory University;303224250;GA
1601521;Competency-Based, Open Entry, Open Exit Biotechnology Education (CBOE-Biotech);2016;819416.0;Salt Lake Community College;841300808;UT
1601522;Advanced Design and Fabrication of Prosthetic and Medical Devices;2016;811064.0;CUNY New York City College of Technology;112012902;NY
1601523;Dissertation Research: Future changes in California bird communities projected from century-scale resurveys;2016;20211.0;University of California-Berkeley;947045940;CA
1601524;DISSERTATION RESEARCH:Sea level rise and vegetation regime shifts: implications for soil carbon storage and vulnerability in coastal wetlands;2016;16380.0;Florida International University;331990001;FL
1601526;DISSERTATION RESEARCH: The influence of plant-plant interactions on pollination and plant reproduction near poleward range margins;2016;17366.0;Dartmouth College;037551404;NH
1601531;DISSERTATION RESEARCH: Stress-induced Parental Effects on Offspring Mate Choice: Ultimate Drivers and Proximate Mechanisms using the Threespine Stickleback (Gasterosteus aculeatus);2016;19535.0;University of Denver;802104711;CO
1601533;DISSERTATION RESEARCH: Phylogenomics and biogeography of Vochysia, unraveling its tempo and mode of evolution;2016;20069.0;University of Texas at Austin;787121532;TX
1601538;DISSERTATION RESEARCH: Plant defenses in African savannas: testing the effects of induced and associational defenses on plant phenotype, fitness and diversity;2016;16380.0;Princeton University;085442020;NJ
1601544;Mechatronics with Instrumentation and Controls (MwIC);2016;893698.0;Central Community College;688024903;NE
1601545;DISSERTATION RESEARCH: Empirical, theoretical, and comparative tests of major hypotheses for the recurrent evolution of self-fertilization;2016;10097.0;Washington State University;991641060;WA
1601548;Educator's Equity in STEM II;2016;899961.0;National Alliance for Partnerships in Equity Education Foundatio;175279579;PA
1601552;Opening Pathways to Employment through Nontraditional Geospatial Applications in Technical Education (OPEN-GATE);2016;898073.0;University of Arkansas;727011201;AR
1601562;DISSERTATION RESEARCH: Phylogenomic insights into the origins and evolution of anticoagulants and bloodfeeding in leeches;2016;18622.0;American Museum Natural History;100245192;NY
1601564;CT-EnTICE: Chemical Technology - Enrolling Technicians and Improving Community Engagement;2016;402048.0;Cape Fear Community College;284013910;NC
1601565;Collaborative Research: Demographic structure and recruitment patterns of the scyphozoan, Chrysaora melanaster, in the Bering Sea: the influence of climate on ecosystem function;2016;61569.0;Yale University;065208327;CT
1601576;DISSERTATION RESEARCH: Proximate Mechanisms of Aggression in Role Reversed Species;2016;18779.0;Tulane University;701185698;LA
1601579;DISSERTATION RESEARCH: Pulsed and Pressed: the Interactive Effects of Disturbance Intensity and Complex Chemical Exposure on the Productivity of Urban Stream Ecosystems;2016;20660.0;Duke University;277054010;NC
1601580;DISSERTATION RESEARCH: Mitochondrial Epistasis in Yeast;2016;20150.0;SUNY at Binghamton;139026000;NY
1601583;PFI:AIR - TT:  Cost-Effective Membrane-Based Green Electrolytic Process for Solar and Semiconductor Grade Silicon Production;2016;212000.0;Trustees of Boston University;022151300;MA
1601586;DISSERTATION RESEARCH:   Assessing gene- and site-specific support for deep amphibian relationships across nuclear loci that interact with mitochondria and ribosomes;2016;18967.0;University of Kentucky Research Foundation;405260001;KY
